,comercio_id,mes_operacion,estado,moneda,num_transacciones,monto_transaccion,monto_contracargo_venta
1281,161,01/08/21,COMPLETED,MXN,430,6248836.0,0.0
1282,161,01/08/21,FAILED,MXN,128,2023988.0,0.0
1283,161,01/08/21,CANCELLED,MXN,1,9910.0,0.0
1284,162,01/07/21,COMPLETED,MXN,"3,020",864830.15,1500.0
1285,162,01/07/21,FAILED,MXN,"1,092",287261.0,0.0
1286,162,01/07/21,CANCELLED,MXN,243,106033.0,0.0
1287,162,01/07/21,IN_PROGRESS,MXN,46,9000.0,0.0
1288,162,01/07/21,ERROR,MXN,2,100.0,0.0
1289,162,01/08/21,COMPLETED,MXN,"3,317",1098118.9,0.0
1290,162,01/08/21,FAILED,MXN,"1,204",340509.0,0.0
1291,162,01/08/21,CANCELLED,MXN,261,130452.5,0.0
1292,162,01/08/21,IN_PROGRESS,MXN,51,13500.0,0.0
1293,162,01/08/21,ERROR,MXN,2,250.0,0.0
1294,163,01/07/21,COMPLETED,MXN,"2,861",6528766.83,0.0
1295,163,01/07/21,FAILED,MXN,"1,167",2696768.42,0.0
1296,163,01/07/21,EXPIRED,MXN,740,1673517.14,0.0
1297,163,01/07/21,ERROR,MXN,8,16107.33,0.0
1298,163,01/08/21,COMPLETED,MXN,"2,833",6313386.99,0.0
1299,163,01/08/21,FAILED,MXN,989,2311809.17,0.0
1300,163,01/08/21,EXPIRED,MXN,629,1453198.65,0.0
1301,163,01/08/21,ERROR,MXN,3,4450.26,0.0
1302,163,01/08/21,CANCELLED,MXN,1,4107.0,0.0
1303,164,01/07/21,FAILED,MXN,"3,067",5358378.0,0.0
1304,164,01/07/21,COMPLETED,MXN,"1,560",2332889.5,146175.5
1305,164,01/07/21,ERROR,MXN,35,55277.5,0.0
1306,164,01/08/21,FAILED,MXN,"3,090",5034342.5,0.0
1307,164,01/08/21,COMPLETED,MXN,"1,278",1737053.0,177274.0
1308,164,01/08/21,ERROR,MXN,14,25352.5,0.0
1309,165,01/07/21,COMPLETED,MXN,"2,904",2185534.83,2018.8
1310,165,01/07/21,FAILED,MXN,"1,188",898637.8,0.0
1311,165,01/07/21,CANCELLED,MXN,108,69013.49,0.0
1312,165,01/07/21,CHARGE_PENDING,MXN,101,83258.96,0.0
1313,165,01/07/21,ERROR,MXN,11,6356.7,0.0
1314,165,01/08/21,COMPLETED,MXN,"3,051",2128152.23,3717.54
1315,165,01/08/21,FAILED,MXN,"1,430",990596.65,0.0
1316,165,01/08/21,CHARGE_PENDING,MXN,123,82531.62,0.0
1317,165,01/08/21,CANCELLED,MXN,122,77115.44,0.0
1318,165,01/08/21,ERROR,MXN,6,2547.23,0.0
1333,168,01/07/21,FAILED,MXN,"2,173",116800.01,0.0
1334,168,01/07/21,COMPLETED,MXN,"1,639",89025.83,535.0
1335,168,01/07/21,EXPIRED,MXN,354,15946.95,0.0
1336,168,01/07/21,ERROR,MXN,7,254.8,0.0
1337,168,01/08/21,FAILED,MXN,"2,230",134116.17,0.0
1338,168,01/08/21,COMPLETED,MXN,"1,727",96218.04,930.0
1339,168,01/08/21,EXPIRED,MXN,527,24385.83,0.0
1340,168,01/08/21,CANCELLED,MXN,2,11586.7,0.0
1341,169,01/07/21,FAILED,MXN,"4,627",47896584.37,0.0
1342,169,01/07/21,COMPLETED,MXN,"2,134",21642124.09,19547.1
1343,169,01/07/21,IN_PROGRESS,MXN,414,5508659.62,0.0
1344,169,01/07/21,EXPIRED,MXN,390,4192415.07,0.0
1345,169,01/07/21,ERROR,MXN,8,63266.86,0.0
1346,169,01/08/21,FAILED,MXN,565,8461447.18,0.0
1347,169,01/08/21,COMPLETED,MXN,289,3155992.29,0.0
1348,169,01/08/21,IN_PROGRESS,MXN,136,2142376.02,0.0
1349,169,01/08/21,EXPIRED,MXN,54,575290.29,0.0
1350,169,01/08/21,CANCELLED,MXN,1,35196.52,0.0
1351,169,01/08/21,ERROR,MXN,1,8981.1,0.0
1353,170,01/07/21,COMPLETED,USD,855,54643.19,0.0
1355,170,01/07/21,FAILED,USD,"1,871",189810.42,0.0
1360,170,01/07/21,CHARGE_PENDING,USD,10,498.69,0.0
1361,170,01/07/21,EXPIRED,USD,55,5983.17,0.0
1363,170,01/07/21,ERROR,USD,1,5.9,0.0
1365,170,01/08/21,COMPLETED,USD,532,26817.87,0.0
1366,170,01/08/21,FAILED,USD,"1,024",80169.68,0.0
1370,170,01/08/21,CHARGE_PENDING,USD,2,692.1,0.0
1371,170,01/08/21,EXPIRED,USD,27,3997.73,0.0
1373,171,01/07/21,FAILED,MXN,"1,821",3570538.63,0.0
1374,171,01/07/21,COMPLETED,MXN,"1,816",3357754.8,0.0
1375,171,01/07/21,CANCELLED,MXN,835,1713806.42,0.0
1376,171,01/07/21,EXPIRED,MXN,247,471311.16,0.0
1377,171,01/07/21,CHARGE_PENDING,MXN,10,14761.41,0.0
1378,171,01/07/21,ERROR,MXN,4,5188.0,0.0
1379,171,01/08/21,COMPLETED,MXN,"1,878",3652014.99,0.0
1380,171,01/08/21,FAILED,MXN,969,2161205.97,0.0
1381,171,01/08/21,CANCELLED,MXN,504,947646.15,0.0
1382,171,01/08/21,EXPIRED,MXN,245,468942.98,0.0
1383,171,01/08/21,ERROR,MXN,2,7297.0,0.0
1384,171,01/08/21,IN_PROGRESS,MXN,1,3199.0,0.0
1385,172,01/07/21,COMPLETED,MXN,"3,262",388493.68,576.39
1386,172,01/07/21,FAILED,MXN,944,112057.13,0.0
1387,172,01/07/21,ERROR,MXN,7,735.5,0.0
1388,172,01/08/21,COMPLETED,MXN,"3,135",375578.96,199.77
1389,172,01/08/21,FAILED,MXN,934,111053.73,0.0
1390,173,01/07/21,COMPLETED,MXN,"2,387",1458080.35,0.0
1391,173,01/07/21,FAILED,MXN,"1,335",823129.85,0.0
1392,173,01/07/21,EXPIRED,MXN,227,127361.16,0.0
1393,173,01/07/21,IN_PROGRESS,MXN,119,72647.98,0.0
1394,173,01/07/21,ERROR,MXN,13,4992.02,0.0
1395,173,01/08/21,COMPLETED,MXN,"2,757",1748056.64,0.0
1396,173,01/08/21,FAILED,MXN,"1,060",694230.14,0.0
1397,173,01/08/21,EXPIRED,MXN,215,132345.69,0.0
1398,173,01/08/21,IN_PROGRESS,MXN,146,91442.92,0.0
1399,173,01/08/21,ERROR,MXN,7,5317.54,0.0
1400,174,01/07/21,COMPLETED,MXN,"3,250",1161172.93,0.0
1401,174,01/07/21,CHARGE_PENDING,MXN,500,30590.0,0.0
1402,174,01/07/21,FAILED,MXN,269,196317.98,0.0
1403,174,01/08/21,COMPLETED,MXN,"3,376",1260910.37,0.0
1404,174,01/08/21,CHARGE_PENDING,MXN,497,25301.0,0.0
1405,174,01/08/21,FAILED,MXN,299,252564.04,0.0
1406,175,01/07/21,COMPLETED,MXN,"2,598",1952604.0,16833.0
1407,175,01/07/21,FAILED,MXN,"1,460",1739470.0,0.0
1408,175,01/07/21,EXPIRED,MXN,127,104927.0,0.0
1409,175,01/07/21,ERROR,MXN,10,8933.0,0.0
1410,175,01/08/21,COMPLETED,MXN,"2,323",1652361.5,11525.0
1411,175,01/08/21,FAILED,MXN,"1,399",1684460.0,0.0
1412,175,01/08/21,EXPIRED,MXN,271,293940.0,0.0
1413,175,01/08/21,ERROR,MXN,1,3642.0,0.0
1414,176,01/07/21,COMPLETED,MXN,"3,814",3297690.85,0.0
1415,176,01/07/21,FAILED,MXN,34,30461.06,0.0
1416,176,01/07/21,CANCELLED,MXN,12,8500.0,0.0
1417,176,01/08/21,COMPLETED,MXN,"4,275",3673202.93,0.0
1418,176,01/08/21,FAILED,MXN,49,33676.0,0.0
1419,176,01/08/21,CANCELLED,MXN,3,678.0,0.0
1420,177,01/07/21,COMPLETED,MXN,"1,842",4606025.85,24725.01
1421,177,01/07/21,FAILED,MXN,"1,264",4873641.49,0.0
1422,177,01/07/21,IN_PROGRESS,MXN,232,791205.27,0.0
1423,177,01/07/21,CANCELLED,MXN,151,828390.65,0.0
1424,177,01/07/21,EXPIRED,MXN,42,59703.41,0.0
1425,177,01/07/21,ERROR,MXN,11,19617.78,0.0
1426,177,01/08/21,COMPLETED,MXN,"2,208",5355746.47,26693.86
1427,177,01/08/21,FAILED,MXN,"1,824",4900441.72,0.0
1428,177,01/08/21,IN_PROGRESS,MXN,287,914886.04,0.0
1429,177,01/08/21,CANCELLED,MXN,117,1031467.37,0.0
1430,177,01/08/21,EXPIRED,MXN,41,78431.33,0.0
1431,177,01/08/21,CHARGE_PENDING,MXN,2,1014.45,0.0
1432,178,01/07/21,COMPLETED,MXN,"1,776",10719209.09,0.0
1433,178,01/07/21,CANCELLED,MXN,"1,408",12459634.35,0.0
1434,178,01/07/21,IN_PROGRESS,MXN,691,4662799.19,0.0
1435,178,01/08/21,COMPLETED,MXN,"1,923",13334716.9,0.0
1436,178,01/08/21,IN_PROGRESS,MXN,"1,082",6473946.58,0.0
1437,178,01/08/21,CANCELLED,MXN,"1,036",6795564.99,0.0
1438,179,01/07/21,COMPLETED,MXN,"3,931",21543110.0,0.0
1439,179,01/07/21,FAILED,MXN,64,280778.0,0.0
1440,179,01/07/21,CANCELLED,MXN,2,5890.0,0.0
1441,179,01/08/21,COMPLETED,MXN,"3,726",19870070.0,0.0
1442,179,01/08/21,FAILED,MXN,67,336500.0,0.0
1443,180,01/07/21,FAILED,MXN,"3,891",18127524.82,0.0
1444,180,01/07/21,COMPLETED,MXN,305,747496.91,18785.36
1445,180,01/07/21,CANCELLED,MXN,25,4957.37,0.0
1446,180,01/07/21,ERROR,MXN,15,46677.71,0.0
1447,180,01/08/21,FAILED,MXN,"3,285",18478397.88,0.0
1448,180,01/08/21,COMPLETED,MXN,203,537402.0,4868.8
1449,180,01/08/21,CANCELLED,MXN,5,108.46,0.0
1450,180,01/08/21,ERROR,MXN,3,13568.05,0.0
1451,181,01/07/21,COMPLETED,MXN,"1,048",1275838.62,0.0
1452,181,01/07/21,FAILED,MXN,708,807697.52,0.0
1453,181,01/07/21,IN_PROGRESS,MXN,564,702286.92,0.0
1454,181,01/07/21,CANCELLED,MXN,32,44206.0,0.0
1455,181,01/08/21,COMPLETED,MXN,"2,713",2055662.87,950.6
1456,181,01/08/21,IN_PROGRESS,MXN,"1,440",1336602.72,0.0
1457,181,01/08/21,FAILED,MXN,"1,084",812879.49,0.0
1458,181,01/08/21,CANCELLED,MXN,115,359558.0,0.0
1459,182,01/07/21,COMPLETED,MXN,"3,583",16407344.87,0.0
1460,182,01/07/21,FAILED,MXN,55,202024.0,0.0
1461,182,01/07/21,CANCELLED,MXN,1,5000.0,0.0
1462,182,01/08/21,COMPLETED,MXN,"3,950",17572587.54,0.0
1463,182,01/08/21,FAILED,MXN,66,254411.0,0.0
1464,183,01/07/21,COMPLETED,MXN,"2,814",705438.6,13142.0
1465,183,01/07/21,FAILED,MXN,"1,128",379545.6,0.0
1466,183,01/08/21,COMPLETED,MXN,"2,732",672776.2,8282.0
1467,183,01/08/21,FAILED,MXN,960,286457.1,0.0
1468,183,01/08/21,CANCELLED,MXN,3,133553.16,0.0
1469,184,01/07/21,COMPLETED,MXN,"2,062",4110397.32,10865.72
1470,184,01/07/21,FAILED,MXN,"1,208",2497126.18,0.0
1471,184,01/07/21,CANCELLED,MXN,404,954171.91,0.0
1472,184,01/07/21,IN_PROGRESS,MXN,21,34047.16,0.0
1473,184,01/08/21,COMPLETED,MXN,"2,241",4634999.19,1448.84
1474,184,01/08/21,FAILED,MXN,"1,241",2612838.49,0.0
1475,184,01/08/21,CANCELLED,MXN,365,974887.19,0.0
1476,184,01/08/21,IN_PROGRESS,MXN,45,136271.0,0.0
1477,185,01/07/21,FAILED,MXN,"2,759",7934068.82,0.0
1478,185,01/07/21,COMPLETED,MXN,"1,923",5455134.5,255461.54
1479,185,01/07/21,ERROR,MXN,1,3198.78,0.0
1480,185,01/08/21,FAILED,MXN,"1,839",5412741.55,0.0
1481,185,01/08/21,COMPLETED,MXN,"1,014",2887080.74,145327.66
1482,186,01/07/21,IN_PROGRESS,MXN,"3,015",3852100.59,0.0
1483,186,01/07/21,COMPLETED,MXN,"1,700",2117738.26,0.0
1484,186,01/07/21,FAILED,MXN,437,536515.77,0.0
1485,186,01/08/21,IN_PROGRESS,MXN,"1,488",1779901.52,0.0
1486,186,01/08/21,COMPLETED,MXN,673,822570.04,0.0
1487,186,01/08/21,FAILED,MXN,108,117706.18,0.0
1488,186,01/08/21,CANCELLED,MXN,2,151008.29,0.0
1501,188,01/07/21,FAILED,MXN,"4,780",95850.0,0.0
1502,188,01/07/21,COMPLETED,MXN,"1,696",33574.44,395.84
1503,188,01/07/21,ERROR,MXN,2,40.83,0.0
1504,188,01/07/21,IN_PROGRESS,MXN,1,27.5,0.0
1505,188,01/08/21,FAILED,MXN,665,13098.04,0.0
1506,188,01/08/21,COMPLETED,MXN,17,23268.41,0.0
1507,188,01/08/21,CANCELLED,MXN,1,22500.0,0.0
1508,189,01/07/21,COMPLETED,MXN,"2,679",832247.44,3420.95
1509,189,01/07/21,FAILED,MXN,818,312830.48,0.0
1510,189,01/07/21,IN_PROGRESS,MXN,25,21747.66,0.0
1511,189,01/07/21,ERROR,MXN,4,1596.6,0.0
1512,189,01/08/21,COMPLETED,MXN,"2,547",810212.05,5749.25
1513,189,01/08/21,FAILED,MXN,919,366701.37,0.0
1514,189,01/08/21,IN_PROGRESS,MXN,11,3022.4,0.0
1515,189,01/08/21,ERROR,MXN,2,598.0,0.0
1516,190,01/07/21,COMPLETED,USD,"2,653",1129858.42,0.0
1517,190,01/07/21,CHARGE_PENDING,USD,679,472845.34,0.0
1518,190,01/07/21,FAILED,USD,611,463909.18,0.0
1519,190,01/07/21,ERROR,USD,37,18993.79,0.0
1520,190,01/07/21,IN_PROGRESS,USD,1,10.0,0.0
1521,190,01/08/21,COMPLETED,USD,"2,020",776782.78,0.0
1522,190,01/08/21,CHARGE_PENDING,USD,502,330535.27,0.0
1523,190,01/08/21,FAILED,USD,407,290914.3,0.0
1524,190,01/08/21,ERROR,USD,17,17388.65,0.0
1525,190,01/08/21,IN_PROGRESS,USD,1,65.0,0.0
1526,191,01/07/21,COMPLETED,MXN,"3,069",5212000.54,0.0
1527,191,01/07/21,FAILED,MXN,279,613887.17,0.0
1528,191,01/07/21,CANCELLED,MXN,3,4070.0,0.0
1529,191,01/08/21,COMPLETED,MXN,"3,240",5782043.27,0.0
1530,191,01/08/21,FAILED,MXN,247,719325.98,0.0
1531,192,01/07/21,COMPLETED,MXN,"3,101",30180729.35,0.0
1532,192,01/07/21,CANCELLED,MXN,4,14060.5,0.0
1533,192,01/07/21,FAILED,MXN,3,24767.0,0.0
1534,192,01/08/21,COMPLETED,MXN,"3,685",37592382.02,0.0
1535,192,01/08/21,FAILED,MXN,6,43613.88,0.0
1536,193,01/07/21,FAILED,MXN,"2,015",7119431.05,0.0
1537,193,01/07/21,COMPLETED,MXN,"1,342",2429263.26,120277.96
1538,193,01/07/21,CANCELLED,MXN,2,4122.92,0.0
1539,193,01/08/21,FAILED,MXN,"1,971",6640913.23,0.0
1540,193,01/08/21,COMPLETED,MXN,"1,292",2435030.09,125510.0
1541,193,01/08/21,CANCELLED,MXN,9,22276.54,0.0
1542,194,01/07/21,COMPLETED,MXN,"2,304",1017174.0,100.0
1543,194,01/07/21,FAILED,MXN,584,311592.0,0.0
1544,194,01/07/21,CANCELLED,MXN,149,114697.0,0.0
1545,194,01/07/21,IN_PROGRESS,MXN,117,24680.0,0.0
1546,194,01/08/21,COMPLETED,MXN,"2,510",1381261.0,2900.0
1547,194,01/08/21,FAILED,MXN,615,288886.0,0.0
1548,194,01/08/21,CANCELLED,MXN,196,71426.0,0.0
1549,194,01/08/21,IN_PROGRESS,MXN,121,120620.0,0.0
1550,194,01/08/21,ERROR,MXN,4,710.0,0.0
1551,195,01/07/21,FAILED,MXN,"1,191",9314628.51,0.0
1552,195,01/07/21,COMPLETED,MXN,"1,103",7509201.63,0.0
1553,195,01/07/21,IN_PROGRESS,MXN,285,2167459.13,0.0
1554,195,01/07/21,CANCELLED,MXN,266,3332550.11,0.0
1555,195,01/07/21,EXPIRED,MXN,148,1123353.39,0.0
1556,195,01/07/21,ERROR,MXN,11,29230.74,0.0
1557,195,01/08/21,FAILED,MXN,"1,461",15589618.31,0.0
1558,195,01/08/21,COMPLETED,MXN,"1,274",9361727.4,0.0
1559,195,01/08/21,IN_PROGRESS,MXN,355,3505695.64,0.0
1560,195,01/08/21,CANCELLED,MXN,276,5186141.13,0.0
1561,195,01/08/21,EXPIRED,MXN,123,1283387.68,0.0
1562,195,01/08/21,ERROR,MXN,2,19252.92,0.0
1563,196,01/07/21,COMPLETED,MXN,"2,133",1487361.95,3804.66
1564,196,01/07/21,FAILED,MXN,"1,139",1101367.01,0.0
1565,196,01/07/21,ERROR,MXN,1,300.36,0.0
1566,196,01/08/21,COMPLETED,MXN,"2,075",1407425.72,5003.19
1567,196,01/08/21,FAILED,MXN,"1,030",820450.34,0.0
1568,197,01/07/21,COMPLETED,MXN,"1,747",40994.47,35.0
1569,197,01/07/21,FAILED,MXN,"1,307",37409.48,0.0
1570,197,01/07/21,ERROR,MXN,4,90.0,0.0
1571,197,01/08/21,COMPLETED,MXN,"1,780",39919.34,500.0
1572,197,01/08/21,FAILED,MXN,"1,466",44267.49,0.0
1573,197,01/08/21,ERROR,MXN,6,230.0,0.0
1574,198,01/07/21,COMPLETED,MXN,"2,352",614464.8,0.0
1575,198,01/07/21,FAILED,MXN,673,243668.7,0.0
1576,198,01/07/21,CANCELLED,MXN,24,5821.0,0.0
1577,198,01/08/21,COMPLETED,MXN,"2,270",574619.3,0.0
1578,198,01/08/21,FAILED,MXN,738,241779.5,0.0
1579,198,01/08/21,CANCELLED,MXN,68,18481.0,0.0
1580,198,01/08/21,IN_PROGRESS,MXN,12,3469.5,0.0
1589,200,01/07/21,FAILED,MXN,"1,929",2613525.32,0.0
1590,200,01/07/21,COMPLETED,MXN,"1,218",1432254.7,67548.74
1591,200,01/07/21,ERROR,MXN,4,6037.98,0.0
1592,200,01/08/21,FAILED,MXN,"1,812",2393958.35,0.0
1593,200,01/08/21,COMPLETED,MXN,"1,057",1210605.46,44272.5
1594,201,01/07/21,COMPLETED,MXN,"2,337",1471869.0,0.0
1595,201,01/07/21,FAILED,MXN,816,443407.0,0.0
1596,201,01/08/21,COMPLETED,MXN,"2,314",1449354.0,0.0
1597,201,01/08/21,FAILED,MXN,540,293771.0,0.0
1598,202,01/07/21,COMPLETED,MXN,"1,927",543780.0,11094.0
1599,202,01/07/21,FAILED,MXN,"1,160",411014.8,0.0
1600,202,01/07/21,ERROR,MXN,1,198.0,0.0
1601,202,01/08/21,COMPLETED,MXN,"1,849",513243.5,8784.0
1602,202,01/08/21,FAILED,MXN,946,324713.1,0.0
1603,203,01/07/21,COMPLETED,MXN,"1,830",1700681.57,1251.41
1604,203,01/07/21,FAILED,MXN,448,395259.74,0.0
1605,203,01/07/21,IN_PROGRESS,MXN,385,378613.33,0.0
1606,203,01/07/21,CANCELLED,MXN,196,223067.96,0.0
1607,203,01/07/21,EXPIRED,MXN,6,6803.17,0.0
1608,203,01/07/21,ERROR,MXN,2,1553.24,0.0
1609,203,01/08/21,COMPLETED,MXN,"1,901",1933055.81,3718.96
1610,203,01/08/21,IN_PROGRESS,MXN,482,665982.36,0.0
1611,203,01/08/21,FAILED,MXN,432,405227.46,0.0
1612,203,01/08/21,CANCELLED,MXN,176,281270.57,0.0
1613,203,01/08/21,EXPIRED,MXN,7,4307.94,0.0
1614,203,01/08/21,ERROR,MXN,1,1437.59,0.0
1615,204,01/07/21,COMPLETED,MXN,"2,009",524575.4,6929.0
1616,204,01/07/21,FAILED,MXN,836,286919.5,0.0
1617,204,01/07/21,ERROR,MXN,1,198.0,0.0
1618,204,01/08/21,COMPLETED,MXN,"1,999",507938.9,5487.0
1619,204,01/08/21,FAILED,MXN,922,296450.2,0.0
1620,205,01/07/21,COMPLETED,MXN,"1,962",476655.6,16552.0
1621,205,01/07/21,FAILED,MXN,986,302077.5,0.0
1622,205,01/08/21,COMPLETED,MXN,"1,768",432902.7,12610.0
1623,205,01/08/21,FAILED,MXN,939,289252.6,0.0
1624,206,01/07/21,COMPLETED,MXN,"1,350",422458.12,0.0
1625,206,01/07/21,FAILED,MXN,600,132014.51,0.0
1626,206,01/07/21,EXPIRED,MXN,372,144178.83,0.0
1627,206,01/07/21,ERROR,MXN,30,9037.1,0.0
1628,206,01/08/21,COMPLETED,MXN,"1,906",568075.78,0.0
1629,206,01/08/21,FAILED,MXN,885,277791.77,0.0
1630,206,01/08/21,EXPIRED,MXN,428,103735.89,0.0
1631,206,01/08/21,ERROR,MXN,3,1268.26,0.0
1632,207,01/07/21,COMPLETED,MXN,"1,956",531786.0,498.0
1633,207,01/07/21,FAILED,MXN,861,127309.0,0.0
1634,207,01/07/21,CANCELLED,MXN,22,29050.0,0.0
1635,207,01/07/21,ERROR,MXN,3,297.0,0.0
1636,207,01/08/21,COMPLETED,MXN,"1,967",587611.0,0.0
1637,207,01/08/21,FAILED,MXN,689,107646.0,0.0
1638,207,01/08/21,CANCELLED,MXN,17,25380.0,0.0
1639,207,01/08/21,ERROR,MXN,1,200.0,0.0
1640,208,01/07/21,IN_PROGRESS,MXN,"1,455",1235281.46,0.0
1641,208,01/07/21,COMPLETED,MXN,"1,343",1468977.23,0.0
1642,208,01/07/21,FAILED,MXN,219,132192.5,0.0
1643,208,01/08/21,COMPLETED,MXN,"1,108",1332834.29,0.0
1644,208,01/08/21,IN_PROGRESS,MXN,"1,055",1126433.67,0.0
1645,208,01/08/21,FAILED,MXN,171,124471.0,0.0
1646,209,01/07/21,IN_PROGRESS,MXN,"2,794",10145401.72,0.0
1647,209,01/07/21,COMPLETED,MXN,2,8821.85,0.0
1648,209,01/08/21,IN_PROGRESS,MXN,"2,371",9206745.23,0.0
1649,209,01/08/21,FAILED,MXN,2,11198.0,0.0
1650,209,01/08/21,COMPLETED,MXN,1,2948.01,0.0
1651,210,01/07/21,COMPLETED,MXN,"1,259",1381392.4,0.0
1652,210,01/07/21,EXPIRED,MXN,653,1755690.5,0.0
1653,210,01/07/21,FAILED,MXN,627,378395.48,0.0
1654,210,01/07/21,CANCELLED,MXN,216,867602.35,0.0
1655,210,01/07/21,IN_PROGRESS,MXN,185,328101.46,0.0
1656,210,01/07/21,ERROR,MXN,1,23923.69,0.0
1657,210,01/08/21,COMPLETED,MXN,778,774683.43,0.0
1658,210,01/08/21,EXPIRED,MXN,486,2858671.4,0.0
1659,210,01/08/21,IN_PROGRESS,MXN,366,1136459.58,0.0
1660,210,01/08/21,FAILED,MXN,282,220799.56,0.0
1661,210,01/08/21,CANCELLED,MXN,241,1446962.03,0.0
1662,210,01/08/21,ERROR,MXN,1,325.12,0.0
1663,211,01/07/21,COMPLETED,MXN,"2,516",4556101.88,0.0
1664,211,01/07/21,FAILED,MXN,5,5138.0,0.0
1665,211,01/07/21,CANCELLED,MXN,3,4918.0,0.0
1666,211,01/08/21,COMPLETED,MXN,"2,528",4137543.21,0.0
1667,211,01/08/21,FAILED,MXN,9,10051.86,0.0
1668,212,01/07/21,FAILED,MXN,"1,239",298942.6,0.0
1669,212,01/07/21,COMPLETED,MXN,807,174712.0,662.0
1670,212,01/07/21,CANCELLED,MXN,264,63630.28,0.0
1671,212,01/07/21,IN_PROGRESS,MXN,191,44659.28,0.0
1672,212,01/08/21,FAILED,MXN,"1,346",294984.93,0.0
1673,212,01/08/21,COMPLETED,MXN,831,167394.06,489.0
1674,212,01/08/21,CANCELLED,MXN,191,45716.2,0.0
1675,212,01/08/21,IN_PROGRESS,MXN,188,43225.99,0.0
1676,213,01/07/21,COMPLETED,MXN,"1,442",2270528.05,0.0
1677,213,01/07/21,FAILED,MXN,936,2021116.61,0.0
1678,213,01/07/21,CANCELLED,MXN,41,88891.98,0.0
1679,213,01/07/21,CHARGE_PENDING,MXN,26,46594.25,0.0
1680,213,01/07/21,IN_PROGRESS,MXN,3,5016.0,0.0
1681,213,01/07/21,ERROR,MXN,1,2710.55,0.0
1682,213,01/08/21,COMPLETED,MXN,"1,435",2107030.31,2384.07
1683,213,01/08/21,FAILED,MXN,"1,073",2407069.01,0.0
1684,213,01/08/21,CANCELLED,MXN,43,633771.52,0.0
1685,213,01/08/21,CHARGE_PENDING,MXN,42,144053.4,0.0
1686,213,01/08/21,IN_PROGRESS,MXN,6,6901.88,0.0
1687,214,01/07/21,COMPLETED,MXN,"2,417",13258361.15,0.0
1688,214,01/07/21,FAILED,MXN,18,51132.38,0.0
1689,214,01/08/21,COMPLETED,MXN,"2,575",14133209.58,0.0
1690,214,01/08/21,FAILED,MXN,17,85917.0,0.0
1691,215,01/07/21,COMPLETED,MXN,"2,241",11503251.74,0.0
1692,215,01/07/21,FAILED,MXN,4,22026.0,0.0
1693,215,01/07/21,CANCELLED,MXN,1,1505.0,0.0
1694,215,01/08/21,COMPLETED,MXN,"2,715",14460455.02,0.0
1695,215,01/08/21,FAILED,MXN,16,70252.0,0.0
1696,216,01/07/21,IN_PROGRESS,MXN,909,2866910.33,0.0
1697,216,01/07/21,CANCELLED,MXN,858,2509308.53,0.0
1698,216,01/07/21,COMPLETED,MXN,437,1317506.98,0.0
1699,216,01/07/21,FAILED,MXN,101,221462.4,0.0
1700,216,01/08/21,COMPLETED,MXN,859,1961136.81,0.0
1701,216,01/08/21,CANCELLED,MXN,770,2056791.64,0.0
1702,216,01/08/21,IN_PROGRESS,MXN,734,2008906.63,0.0
1703,216,01/08/21,FAILED,MXN,285,629944.0,0.0
1704,217,01/07/21,COMPLETED,MXN,"1,762",1645926.99,1078.8
1705,217,01/07/21,FAILED,MXN,393,359141.79,0.0
1706,217,01/07/21,CANCELLED,MXN,150,221708.77,0.0
1707,217,01/07/21,IN_PROGRESS,MXN,64,46560.21,0.0
1708,217,01/08/21,COMPLETED,MXN,"1,874",1691236.83,6380.0
1709,217,01/08/21,FAILED,MXN,462,419867.5,0.0
1710,217,01/08/21,CANCELLED,MXN,152,297932.68,0.0
1711,217,01/08/21,IN_PROGRESS,MXN,76,65412.72,0.0
1712,218,01/07/21,COMPLETED,MXN,"1,368",2524735.27,0.0
1713,218,01/07/21,IN_PROGRESS,MXN,"1,087",1696067.34,0.0
1714,218,01/07/21,FAILED,MXN,196,215940.0,0.0
1715,218,01/08/21,COMPLETED,MXN,"1,130",2195818.22,0.0
1716,218,01/08/21,IN_PROGRESS,MXN,917,1537079.1,0.0
1717,218,01/08/21,FAILED,MXN,194,250229.0,0.0
1718,219,01/07/21,COMPLETED,MXN,"2,289",11994750.75,0.0
1719,219,01/07/21,FAILED,MXN,104,533748.14,0.0
1720,219,01/07/21,CANCELLED,MXN,81,379904.64,0.0
1721,219,01/07/21,IN_PROGRESS,MXN,61,193585.44,0.0
1722,219,01/08/21,COMPLETED,MXN,"2,096",10660117.4,0.0
1723,219,01/08/21,CANCELLED,MXN,101,1555521.54,0.0
1724,219,01/08/21,FAILED,MXN,70,241257.32,0.0
1725,219,01/08/21,IN_PROGRESS,MXN,33,186037.32,0.0
1726,220,01/07/21,COMPLETED,MXN,"2,010",4483888.9,110108.82
1727,220,01/07/21,FAILED,MXN,"1,947",3891113.05,0.0
1728,220,01/07/21,CANCELLED,MXN,5,6822.88,0.0
1729,220,01/07/21,ERROR,MXN,1,3283.42,0.0
1730,220,01/08/21,COMPLETED,MXN,433,1566890.5,39600.03
1731,220,01/08/21,FAILED,MXN,418,1025551.0,0.0
1732,221,01/07/21,COMPLETED,MXN,648,964054.0,0.0
1733,221,01/07/21,FAILED,MXN,573,871025.0,0.0
1734,221,01/07/21,CANCELLED,MXN,522,794912.0,0.0
